index,Address1,Address2,Address3,City,Condition,CountyName,EmergencyService,HospitalName,HospitalOwner,HospitalType,MeasureCode,MeasureName,PhoneNumber,ProviderNumber,Sample,Score,State,Stateavg,ZipCode 
361,1530 U S HIGHWAY 43,,,WINFIELD,Heart Failure,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2054877736,10086,48 patients,90%,AL,AL_HF-1,35594
362,1530 U S HIGHWAY 43,,,WINFIELD,Heart Failure,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2054877736,10086,59 patients,100%,AL,AL_HF-2,35594
363,1530 U S HIGHWAY 43,,,WINFIELD,Heart Failure,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2054877736,10086,13 patients,85%,AL,AL_HF-3,35594
364,1530 U S HIGHWAY 43,,,WINFIELD,Heart Failure,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2054877736,10086,14 patients,100%,AL,AL_HF-4,35594
365,1530 U S HIGHWAY 43,,,WINFIELD,Pneumonia,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2054877736,10086,66 patients,91%,AL,AL_PN-2,35594
366,1530 U S HIGHWAY 43,,,WINFIELD,Pneumonia,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2054877736,10086,59 patients,98%,AL,AL_PN-3B,35594
367,1530 U S HIGHWAY 43,,,WINFIELD,Pneumonia,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2054877736,10086,40 patients,98%,AL,AL_PN-4,35594
368,1530 U S HIGHWAY 43,,,WINFIELD,Pneumonia,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2054877736,10086,85 patients,100%,AL,AL_PN-5C,35594
369,1530 U S HIGHWAY 43,,,WINFIELD,Pneumonia,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2054877736,10086,62 patients,100%,AL,AL_PN-6,35594
370,1530 U S HIGHWAY 43,,,WINFIELD,Pneumonia,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2054877736,10086,45 patients,82%,AL,AL_PN-7,35594
371,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2054877736,10086,19 patients,89%,AL,AL_SCIP-CARD-2,35594
372,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,2054877736,10086,102 patients,98%,AL,AL_SCIP-INF-1,35594
373,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,2054877736,10086,103 patients,99%,AL,AL_SCIP-INF-2,35594
374,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),2054877736,10086,98 patients,94%,AL,AL_SCIP-INF-3,35594
375,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,2054877736,10086,0 patients,,AL,AL_SCIP-INF-4,35594
376,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ´è_C not a razor),2054877736,10086,146 patients,100%,AL,AL_SCIP-INF-6,35594
377,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2054877736,10086,58 patients,95%,AL,AL_SCIP-VTE-1,35594
378,1530 U S HIGHWAY 43,,,WINFIELD,Surgical Infection Prevention,MARION,Yes,NORTHWEST MEDICAL CENTER,Proprietary,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2054877736,10086,58 patients,95%,AL,AL_SCIP-VTE-2,35594
379,2451 FILLINGIM STREET,,,MOBILE,Heart Attack,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2514717110,10087,86 patients,99%,AL,AL_AMI-1,36617
380,2451 FILLINGIM STREET,,,MOBILE,Heart Attack,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2514717110,10087,91 patients,97%,AL,AL_AMI-2,36617
381,2451 FILLINGIM STREET,,,MOBILE,Heart Attack,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2514717110,10087,22 patients,100%,AL,AL_AMI-3,36617
382,2451 FILLINGIM STREET,,,MOBILE,Heart Attack,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2514717110,10087,58 patients,100%,AL,AL_AMI-4,36617
383,2451 FILLINGIM STREET,,,MOBILE,Heart Attack,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2514717110,10087,96 patients,96%,AL,AL_AMI-5,36617
384,2451 FILLINGIM STREET,,,MOBILE,Heart Attack,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,2514717110,10087,0 patients,,AL,AL_AMI-7A,36617
385,2451 FILLINGIM STREET,,,MOBILE,Heart Attack,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,2514717110,10087,16 patients,50%,AL,AL_AMI-8A,36617
386,2451 FILLINGIM STREET,,,MOBILE,Heart Failure,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2514717110,10087,146 patients,83%,AL,AL_HF-1,36617
387,2451 FILLINGIM STREET,,,MOBILE,Heart Failure,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2514717110,10087,150 patients,98%,AL,AL_HF-2,36617
388,2451 FILLINGIM STREET,,,MOBILE,Heart Failure,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2514717110,10087,84 patients,96%,AL,AL_HF-3,36617
389,2451 FILLINGIM STREET,,,MOBILE,Heart Failure,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2514717110,10087,45 patients,100%,AL,AL_HF-4,36617
390,2451 FILLINGIM STREET,,,MOBILE,Pneumonia,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2514717110,10087,7 patients,71%,AL,AL_PN-2,36617
391,2451 FILLINGIM STREET,,,MOBILE,Pneumonia,MOBILE,Yes,UNIV OF SOUTH ALABAMA MEDICAL CENTER,Government - State,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2514717110,10087,35 patients,89%,AL,AL_PN-3B,36617
392,124 S MEMORIAL DR,,,PRATTVILLE,Heart Attack,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,3343614267,10108,4 patients,100%,AL,AL_AMI-2,36067
393,124 S MEMORIAL DR,,,PRATTVILLE,Heart Attack,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3343614267,10108,3 patients,67%,AL,AL_AMI-3,36067
394,124 S MEMORIAL DR,,,PRATTVILLE,Heart Attack,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,3343614267,10108,0 patients,,AL,AL_AMI-4,36067
395,124 S MEMORIAL DR,,,PRATTVILLE,Heart Attack,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3343614267,10108,5 patients,100%,AL,AL_AMI-5,36067
396,124 S MEMORIAL DR,,,PRATTVILLE,Heart Attack,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3343614267,10108,0 patients,,AL,AL_AMI-7A,36067
397,124 S MEMORIAL DR,,,PRATTVILLE,Heart Attack,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,3343614267,10108,0 patients,,AL,AL_AMI-8A,36067
398,124 S MEMORIAL DR,,,PRATTVILLE,Heart Failure,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,3343614267,10108,75 patients,96%,AL,AL_HF-1,36067
399,124 S MEMORIAL DR,,,PRATTVILLE,Heart Failure,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,3343614267,10108,93 patients,94%,AL,AL_HF-2,36067
400,124 S MEMORIAL DR,,,PRATTVILLE,Heart Failure,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3343614267,10108,18 patients,94%,AL,AL_HF-3,36067
401,124 S MEMORIAL DR,,,PRATTVILLE,Heart Failure,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,3343614267,10108,27 patients,96%,AL,AL_HF-4,36067
402,124 S MEMORIAL DR,,,PRATTVILLE,Pneumonia,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,3343614267,10108,116 patients,94%,AL,AL_PN-2,36067
403,124 S MEMORIAL DR,,,PRATTVILLE,Pneumonia,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,3343614267,10108,138 patients,95%,AL,AL_PN-3B,36067
404,124 S MEMORIAL DR,,,PRATTVILLE,Pneumonia,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,3343614267,10108,67 patients,100%,AL,AL_PN-4,36067
405,124 S MEMORIAL DR,,,PRATTVILLE,Pneumonia,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,3343614267,10108,131 patients,94%,AL,AL_PN-5C,36067
406,124 S MEMORIAL DR,,,PRATTVILLE,Pneumonia,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),3343614267,10108,93 patients,92%,AL,AL_PN-6,36067
407,124 S MEMORIAL DR,,,PRATTVILLE,Pneumonia,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,3343614267,10108,89 patients,99%,AL,AL_PN-7,36067
408,124 S MEMORIAL DR,,,PRATTVILLE,Surgical Infection Prevention,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,3343614267,10108,1 patients,100%,AL,AL_SCIP-CARD-2,36067
409,124 S MEMORIAL DR,,,PRATTVILLE,Surgical Infection Prevention,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,3343614267,10108,10 patients,90%,AL,AL_SCIP-INF-1,36067
410,124 S MEMORIAL DR,,,PRATTVILLE,Surgical Infection Prevention,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,3343614267,10108,10 patients,90%,AL,AL_SCIP-INF-2,36067
411,124 S MEMORIAL DR,,,PRATTVILLE,Surgical Infection Prevention,AUTAUGA,Yes,PRATTVILLE BAPTIST HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),3343614267,10108,10 patients,100%,AL,AL_SCIP-INF-3,36067
412,15155 HIGHWAY 43,,,RUSSELLVILLE,Surgical Infection Prevention,FRANKLIN,Yes,RUSSELLVILLE HOSPITAL,Proprietary,Acute Care Hospitals,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2563321611,10158,125 patients,100%,AL,AL_SCIP-VTE-1,35653
413,15155 HIGHWAY 43,,,RUSSELLVILLE,Surgical Infection Prevention,FRANKLIN,Yes,RUSSELLVILLE HOSPITAL,Proprietary,Acute Care Hospitals,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,2563321611,10158,125 patients,98%,AL,AL_SCIP-VTE-2,35653
414,315 W HICKORY ST,,,SYLACAUGA,Heart Attack,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-1,Heart Attack Patients Given Aspirin at Arrival,2562495000,10164,10 patients,90%,AL,AL_AMI-1,35150
415,315 W HICKORY ST,,,SYLACAUGA,Heart Attack,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-2,Heart Attack Patients Given Aspirin at Discharge,2562495000,10164,3 patients,100%,AL,AL_AMI-2,35150
416,315 W HICKORY ST,,,SYLACAUGA,Heart Attack,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2562495000,10164,1 patients,100%,AL,AL_AMI-3,35150
417,315 W HICKORY ST,,,SYLACAUGA,Heart Attack,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,2562495000,10164,0 patients,,AL,AL_AMI-4,35150
418,315 W HICKORY ST,,,SYLACAUGA,Heart Attack,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2562495000,10164,4 patients,100%,AL,AL_AMI-5,35150
419,315 W HICKORY ST,,,SYLACAUGA,Heart Attack,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,2562495000,10164,0 patients,,AL,AL_AMI-7A,35150
420,315 W HICKORY ST,,,SYLACAUGA,Heart Attack,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,2562495000,10164,0 patients,,AL,AL_AMI-8A,35150
421,315 W HICKORY ST,,,SYLACAUGA,Heart Failure,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,2562495000,10164,78 patients,77%,AL,AL_HF-1,35150
422,315 W HICKORY ST,,,SYLACAUGA,Heart Failure,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,2562495000,10164,105 patients,99%,AL,AL_HF-2,35150
423,315 W HICKORY ST,,,SYLACAUGA,Heart Failure,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2562495000,10164,46 patients,85%,AL,AL_HF-3,35150
424,315 W HICKORY ST,,,SYLACAUGA,Heart Failure,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2562495000,10164,12 patients,100%,AL,AL_HF-4,35150
425,315 W HICKORY ST,,,SYLACAUGA,Pneumonia,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,2562495000,10164,69 patients,93%,AL,AL_PN-2,35150
426,315 W HICKORY ST,,,SYLACAUGA,Pneumonia,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,2562495000,10164,95 patients,97%,AL,AL_PN-3B,35150
427,315 W HICKORY ST,,,SYLACAUGA,Pneumonia,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2562495000,10164,47 patients,100%,AL,AL_PN-4,35150
428,315 W HICKORY ST,,,SYLACAUGA,Pneumonia,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,2562495000,10164,101 patients,97%,AL,AL_PN-5C,35150
429,315 W HICKORY ST,,,SYLACAUGA,Pneumonia,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),2562495000,10164,57 patients,96%,AL,AL_PN-6,35150
430,315 W HICKORY ST,,,SYLACAUGA,Pneumonia,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,2562495000,10164,51 patients,88%,AL,AL_PN-7,35150
431,315 W HICKORY ST,,,SYLACAUGA,Surgical Infection Prevention,TALLADEGA,No,COOSA VALLEY MEDICAL CENTER,Voluntary non-profit - Other,Acute Care Hospitals,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,2562495000,10164,22 patients,82%,AL,AL_SCIP-CARD-2,35150
432,2801 DEBARR ROAD,,,ANCHORAGE,Heart Failure,ANCHORAGE,Yes,ALASKA REGIONAL HOSPITAL,Proprietary,Acute Care Hospitals,HF-1,Heart Failure Patients Given Discharge Instructions,9072761131,20017,57 patients,91%,AK,AK_HF-1,99508
433,2801 DEBARR ROAD,,,ANCHORAGE,Heart Failure,ANCHORAGE,Yes,ALASKA REGIONAL HOSPITAL,Proprietary,Acute Care Hospitals,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,9072761131,20017,61 patients,98%,AK,AK_HF-2,99508
434,2801 DEBARR ROAD,,,ANCHORAGE,Heart Failure,ANCHORAGE,Yes,ALASKA REGIONAL HOSPITAL,Proprietary,Acute Care Hospitals,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),9072761131,20017,33 patients,100%,AK,AK_HF-3,99508
